시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,남양주시,학원,3000069665,맑은누리어학원,20240802,20240802,개원,        ,        ,0,96,국제화,외국어,외국어,외국어, ,Y,N,경기도 남양주시 평내로 150,305호(평내동),12221,,20250413
J10,경기도교육청,남양주시,학원,3000033853,맑은숲국어논술학원,20170802,20170802,개원,        ,99991231,26,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 와부읍 덕소로97번길 29-1,", 3층 일부 (와부읍, 고성빌딜)",12209,null,20240929
J10,경기도교육청,남양주시,학원,3000033659,망고수학학원,20170717,20170717,개원,        ,99991231,40,37,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 평내로29번길 41,", 503호(평내동, 메인프라자) (평내동)",12223,031-594-4585,20250629
J10,경기도교육청,남양주시,학원,3000024478,매쓰메카학원,20150305,20150305,개원,        ,99991231,60,130,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 화도읍 맷돌로 118,", 601호 일부 (화도읍, 중흥프라자)",472845,070-4219-1745,20231018
J10,경기도교육청,남양주시,학원,3000039015,매쓰플래닛학원,20181220,20181220,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 424,", 301호 (다산동)",12248,,20231217
J10,경기도교육청,남양주시,학원,28017,맥스학원,20070824,20070824,개원,        ,99991231,160,35,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 늘을3로 65-6,", 203호 (호평동,테마프라자)",472120,031-559-0903,20231018
J10,경기도교육청,남양주시,학원,3000050000,맥콰리영어학원,20220216,20220216,개원,        ,99991231,48,36,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 덕송1로55번길 20,", 203호 (별내동, 별내프라자-2)",12097,null,20231231
J10,경기도교육청,남양주시,학원,3000041137,맨투맨학원,20190708,20190708,개원,        ,99991231,540,150,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 350,", 804호 일부, 805호, 806호, 807호 (다산동)",12285,031-562-6298,20240505
J10,경기도교육청,남양주시,학원,3000026110,머스터디넷원격어학원,20150824,20150824,개원,        ,99991231,5994,999,국제화,외국어,"실용외국어(유아/초·중·고),",실용외국어(유아/초·중·고), ,Y,N,경기도 남양주시 오남읍 진건오남로690번길 5-1,", 3층일부 (오남읍)",472883,031-512-0030,20231018
J10,경기도교육청,남양주시,학원,3000043116,머스트(MUST)영수학원,20200115,20200115,개원,        ,99991231,128,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 별내3로 334,", 502호(별내동)",12097,,20250720
J10,경기도교육청,남양주시,학원,3000055157,메소드학원,20230503,20230503,개원,        ,99991231,510,86,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 진접읍 해밀예당3로 95,", 202호, 203호 (진접읍)",12057,,20231018
J10,경기도교육청,남양주시,학원,3000041006,메이플러닝학원,20190625,20190625,개원,        ,99991231,60,75,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산중앙로172번길 42,", 303호 (다산동)",12285,,20251019
J10,경기도교육청,남양주시,학원,3000069235,메타수학학원,20240620,20240620,개원,        ,        ,0,58,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산중앙로146번길 12-14,(다산동)303호,12285,,20250413
J10,경기도교육청,남양주시,학원,3000069604,메타코스영어학원,20240726,20240726,개원,        ,        ,0,83,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 오남읍 진건오남로536번길 6,2층 일부,12039,,20240929
J10,경기도교육청,남양주시,학원,3000041607,메타플랜학원,20190827,20190827,개원,        ,99991231,240,87,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 화도읍 마석로45번길 35,", 201호 (화도읍, 유일프라자)",12174,,20231018
J10,경기도교육청,남양주시,학원,3000072405,멘토영어학원,20241111,20241111,개원,        ,        ,0,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산지금로 131,", 203호(다산동)",12284,,20250323
J10,경기도교육청,남양주시,학원,3000043085,멘티스영어학원,20200113,20200110,개원,        ,99991231,112,56,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 호평로46번길 8,", 808호 (호평동, 홍조프라자)",12150,031-512-2125,20240303
J10,경기도교육청,남양주시,학원,3000021136,멜로디음악학원,20140324,20140324,개원,        ,99991231,55,20,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 별내3로 340,", 602-2 (별내동)",472501,031-572-9388,20231210
J10,경기도교육청,남양주시,학원,3479,명문엠학원,20030718,20030718,개원,        ,99991231,68,50,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 화도읍 수레로1233번길 10,두산아파트상가 205,472849,031-514-0506,20231018
J10,경기도교육청,남양주시,학원,3000049632,명문일타학원,20220113,20220113,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 진접읍 해밀예당1로 50-74,", 4층 일부 (진접읍)",12066,,20231018
J10,경기도교육청,남양주시,학원,3000024858,명문제이에쓰수학학원,20150331,20150331,개원,        ,99991231,84,25,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 화도읍 맷돌로 114,", 301호 (화도읍, 메디칼프라자)",472845,031-511-4846,20231018
J10,경기도교육청,남양주시,학원,3000037256,명수학학원,20180625,20180625,개원,        ,99991231,72,36,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 화도읍 창현로 43-2,", 2층 일부 (화도읍)",12183,,20231018
J10,경기도교육청,남양주시,학원,3000050640,모던수학학원,20220330,20220330,개원,        ,99991231,24,25,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 진접읍 부평로48번길 140,", 121호 (진접읍, 더샵 남양주퍼스트시티)",12023,,20231018
J10,경기도교육청,남양주시,학원,3000010766,모르페우스학원,20110420,20110420,개원,        ,99991231,99,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 천마산로16번길 2 (),2층 일부,472120,031-559-0288,20231018
J10,경기도교육청,남양주시,학원,3000042735,모리수학학원,20191217,20191217,개원,        ,99991231,42,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산순환로 356,", 705호 (다산동, 다산진건지구 상업2-7-3)",12285,,20231018
J10,경기도교육청,남양주시,학원,44288,모리제과제빵학원,20110207,20110207,개원,        ,99991231,180,70,기타(대),기타(중),"식음료품,",식음료품, ,Y,N,경기도 남양주시 진건읍 진건오남로 20-4 ,3층,472831,031-529-7075,20231018
J10,경기도교육청,남양주시,학원,21783,모짜르테움음악학원,20060413,20060413,개원,        ,99991231,180,50,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 남양주시 평내로29번길 41,", 메인프라자307호 (평내동,평내메인프라자)",472938,031-511-6055,20231022
J10,경기도교육청,남양주시,학원,3000069347,목동사과나무1관학원,20240702,20240702,개원,        ,        ,0,185,입시.검정 및 보습,,,, ,Y,N,경기도 남양주시 다산순환로 349,", 601~603호(다산동)",12285,,20240818
J10,경기도교육청,남양주시,학원,3000069351,목동사과나무2관학원,20240702,20240702,개원,        ,        ,0,159,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산순환로 349,604~606호(다산동),12285,,20250413
J10,경기도교육청,남양주시,학원,3000069352,목동사과나무3관학원,20240702,20240702,개원,        ,        ,0,65,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산순환로 349,609~610호(다산동),12285,,20250413
J10,경기도교육청,남양주시,학원,3000072267,목동사과나무4관학원,20241024,20241024,개원,        ,        ,0,265,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 349,", 801~804호(다산동)",12285,,20250727
J10,경기도교육청,남양주시,학원,3000076136,목동사과나무5관학원,20251017,20251015,개원,        ,        ,247,247,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y, ,경기도 남양주시 미금로 239,305호~310호(다산동),12249,,20251102
J10,경기도교육청,남양주시,학원,3000049326,목동앤토피아영어학원,20211227,20211227,개원,        ,99991231,56,45,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산지금로 136,", 309호 (다산동, 다산지금푸리마타워)",12284,,20231018
J10,경기도교육청,남양주시,학원,3000069349,몬스터매스사고력수학학원,20240702,20240702,개원,        ,        ,0,84,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 다산순환로 118-83,"204호, 204-1호(다산동)",12248,,20250413
J10,경기도교육청,남양주시,학원,3000038656,몬스터영어학원,20181119,20181119,개원,        ,99991231,152,35,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 오남읍 진건오남로 542,", 3층 일부 (오남읍)",12039,,20250914
J10,경기도교육청,남양주시,학원,3000062592,몰입수학학원,20231110,20231110,개원,        ,        ,60,76,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산중앙로 117,"315호, 316호(다산동)",12248,,20231112
J10,경기도교육청,남양주시,학원,3000051950,무브모어댄스학원,20220801,20220801,개원,        ,99991231,46,25,기타(대),기타(중),"기타(소),",기타(소), ,Y,N,경기도 남양주시 다산중앙로 117,", 701호, 702호, 703호 (다산동, 다산진건지구 업무1-2)",12248,,20231018
J10,경기도교육청,남양주시,학원,3000052038,무지개를담은미술2호다산점학원,20220808,20220808,개원,        ,99991231,40,16,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 남양주시 다산중앙로171번길 32,", 307호 (다산동)",12248,,20231018
J10,경기도교육청,남양주시,학원,3000071685,문선영어학원,20240822,20240822,개원,        ,        ,0,83,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 의안로 129-11,(평내동) 3층 일부,12226,,20250413
J10,경기도교육청,남양주시,학원,3000040891,문희영어학원,20190612,20190612,개원,        ,99991231,175,50,입시.검정 및 보습,,"보습,",, ,Y,N,경기도 남양주시 별내중앙로 59,", 302호 (별내동)",12112,,20231018
J10,경기도교육청,남양주시,학원,3000016146,물감수프미술학원,20120823,20120823,개원,        ,99991231,315,45,예능(대),,"미술,",, ,Y,N,경기도 남양주시 천마산로16번길 5,", 302호 (호평동)",12141,031-595-9055,20231018
J10,경기도교육청,남양주시,학원,3000039580,물감수프아트스튜디오미술학원,20190215,20190215,개원,        ,99991231,48,16,예능(대),,"미술,",, ,Y,N,경기도 남양주시 다산중앙로123번길 21-3,", 809호 (다산동)",12248,,20231018
J10,경기도교육청,남양주시,학원,3000046000,뮤엠영어다산가람점학원,20210201,20210128,개원,        ,99991231,60,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산순환로 118-77,", 401호 (다산동)",12248,031-557-8205,20231018
J10,경기도교육청,남양주시,학원,39881,뮤엠영어묵현학원,20100225,20100225,개원,        ,99991231,72,50,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 남양주시 화도읍 먹갓로 45,", 302호 일부 (화도읍,모던빌)",472846,031-592-3365,20231018
J10,경기도교육청,남양주시,학원,3000050571,뮤엠영어별내학원,20241111,20220324,개원,20241001,20241231,56,32,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 별내3로 340,", 705호 (별내동)",12097,,20251012
J10,경기도교육청,남양주시,학원,38855,뮤엠영어수동학원,20091207,20091207,개원,        ,99991231,135,60,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 수동면 비룡로 810,(수동면),472853,070-7766-6053,20231018
J10,경기도교육청,남양주시,학원,3000011294,뮤엠영어오남학원,20110531,20110531,개원,        ,99991231,600,50,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 오남읍 진건오남로 510,2층 일부 (오남읍),472883,031-527-4305,20231018
J10,경기도교육청,남양주시,학원,43666,뮤엠영어진건학원,20101217,20101217,개원,        ,99991231,96,40,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 진건읍 진건오남로 50 , 4층일부,472835,031-573-0534,20231018
J10,경기도교육청,남양주시,학원,3000016244,뮤엠영어학원,20120904,20120904,개원,        ,99991231,60,38,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 와부읍 덕소로97번길 99,", 204 (와부읍,남양주덕소동부센트레빌)",472901,031-577-5615,20231119
J10,경기도교육청,남양주시,학원,11389,뮤엠영어해법수학학원,20040916,20040916,개원,        ,99991231,50,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 미금로57번길 24,", 302호,303호 (도농동,남양아이좋은집상가동)",472888,031-552-0588,20231018
J10,경기도교육청,남양주시,학원,3000011819,뮤엠영어호평3학원,20110711,20110711,개원,        ,99991231,8,60,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 남양주시 호평로 134,", 401호 (호평동,호평 아카데미)",472120,031-591-0504,20240303
J10,경기도교육청,남양주시,학원,582,뮤즈아르떼음악학원,20020625,20020625,개원,        ,99991231,70,22,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 남양주시 퇴계원면 도제원로 20,", 207호 (퇴계원면,성원아파트 상가동)",472745,031-571-6658,20231018
J10,경기도교육청,남양주시,학원,125739,뮤즈피아노학원,19990624,19990624,개원,        ,99991231,205,44,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 화도읍 수레로1233번길 9,", 상가동 지하층 101호 (화도읍, 경향아파트)",12186,031-593-0248,20241103
J10,경기도교육청,남양주시,학원,3000026701,뮤직아카데미실용음악학원,20151028,20151028,개원,        ,99991231,250,40,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 화도읍 마석로 74,", 2층 (화도읍)",472845,031-591-3217,20250914
J10,경기도교육청,남양주시,학원,3000023289,뮤직아토음악학원,20130329,20130329,개원,        ,99991231,270,45,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 별내5로5번길 55,", 1층 일부 (별내동)",472501,031-529-9028,20251123
J10,경기도교육청,남양주시,학원,3000067614,미나&벤스영어학원,20240123,20240123,개원,        ,        ,0,60,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 별내1로 6,판매시설동 211호(별내동),12113,,20250810
J10,경기도교육청,남양주시,학원,3000063931,미네르바영어학원,20231228,20231228,개원,        ,        ,0,58,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 다산중앙로146번길 12-14,(다산동)403호,12285,,20240303
J10,경기도교육청,남양주시,학원,3000072114,미니미엘발레케이팝학원,20241014,20241014,개원,        ,        ,0,46,예능(대),,,, ,Y,N,경기도 남양주시 다산중앙로82번안길 28,", 402~403호(다산동)",12249,031-555-0912,20250302
J10,경기도교육청,남양주시,학원,3000053144,미래수학학원,20221123,20221123,개원,        ,99991231,240,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 진접읍 해밀예당3로 93,", 401호 (진접읍, 리원프라자)",12057,null,20231231
J10,경기도교육청,남양주시,학원,3000045039,미래어학원,20200915,20200914,개원,        ,99991231,100,190,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,경기도 남양주시 다산순환로 459,", 3층 (다산동)",12285,,20250202
J10,경기도교육청,남양주시,학원,3000068621,미래엔수학지앤비영어학원,20240417,20240417,개원,        ,        ,0,66,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 화도읍 비룡로 341,", 2층 일부",12035,,20240929
J10,경기도교육청,남양주시,학원,3000073744,미래엔수학프리미엄학원,20250317,20250317,개원,        ,        ,0,67,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산지금로 136,307호 (다산동),12284,,20250330
J10,경기도교육청,남양주시,학원,3000068234,미래엔수학하늘초점학원,20240314,20240314,개원,        ,        ,0,62,입시.검정 및 보습,,,, ,Y, ,경기도 남양주시 다산중앙로171번길 40,", 401호(다산동)",12248,,20240324
J10,경기도교육청,남양주시,학원,3000048694,미래엔영어대치리더스영어학원,20211109,20211109,개원,        ,99991231,150,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산지금로 140,", 404호 (다산동, 다산지금지구 근생7-5)",12284,,20251012
J10,경기도교육청,남양주시,학원,34289,미래연피아노미술학원,20090312,20090312,개원,        ,99991231,240,40,종합(대),,"음악, 미술",, ,N,N,경기도 남양주시 오남읍 진건오남로 571-1, 2층(오남읍),472883,031-527-9090,20231018
J10,경기도교육청,남양주시,학원,3000052991,미래음악학원,20221109,20221109,개원,        ,99991231,0,53,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 불암로 41-96,", 1층 (별내동)",12100,null,20250309
J10,경기도교육청,남양주시,학원,3000016877,미리내열린음악학원,20121122,20121122,개원,        ,99991231,100,20,예능(대),예능(중),"음악,",음악, ,N,N,경기도 남양주시 별내면 순화궁로,"20 신안인스빌 상가동 104호 (별내면,순화궁)",472811,031-571-6674,20250629
J10,경기도교육청,남양주시,학원,3000041800,미술로생각하기다산학원,20190917,20190917,개원,        ,99991231,4,20,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 남양주시 다산중앙로 109,", 403-2호, 404호 (다산동, 한강르네상스)",12248,,20231018
J10,경기도교육청,남양주시,학원,3000073450,민스터디학원,20250221,20250213,개원,        ,        ,0,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산중앙로146번길 22,702호 (다산동),12285,,20250413
J10,경기도교육청,남양주시,학원,3000041975,민트미술학원,20191004,20191004,개원,        ,99991231,150,30,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 남양주시 다산순환로 420,", 303호 (다산동)",12285,,20250309
J10,경기도교육청,남양주시,학원,3000053853,밀레토스마석학원,20230117,20230117,개원,        ,99991231,136,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 화도읍 수레로1260번길 23-13,", 3층 (화도읍, 소정빌딩)",12184,,20250622
J10,경기도교육청,남양주시,학원,3000052120,밀레토스입시학원,20220817,20220817,개원,        ,99991231,271,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 화도읍 경춘로창벌2길 22,", 301호, 302호 (화도읍, 대인빌딩)",12184,null,20250622
J10,경기도교육청,남양주시,학원,3000031115,밀레토스학원,20161212,20161212,개원,        ,99991231,226,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 화도읍 수레로1260번길 23-13,", 2층  (화도읍, 소정빌딩)",12184,null,20250622
J10,경기도교육청,남양주시,학원,3000063666,밍글리쉬어학원,20231207,20231207,개원,        ,        ,0,97,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 118-77,(다산동)예스프라자 203호,12248,,20250720
J10,경기도교육청,남양주시,학원,3000048921,바꿈영수학원,20211129,20211129,개원,        ,99991231,75,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 늘을3로 65-12,606호(호평동),12145,,20250202
J10,경기도교육청,남양주시,학원,40294,바람소리실용음악학원,20100318,20100318,개원,        ,99991231,5,46,예능(대),예능(중),"음악,",음악, ,N,N,경기도 남양주시 경춘로 1333,4층(평내동),472936,031-594-8276,20231018
J10,경기도교육청,남양주시,학원,3000061655,바른수학교육한(다산)학원,20230814,20230814,개원,        ,        ,0,69,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 다산중앙로 113,407호(다산동),12248,031-555-0979,20251214
J10,경기도교육청,남양주시,학원,3000046032,바른수학교육한다산새봄학원,20210215,20210202,개원,        ,99991231,72,65,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 432,", 로데오프라자 302호 (다산동, 다산진건지구 근생 3-2-2)",12285,,20250406
J10,경기도교육청,남양주시,학원,3000053341,바른수학교육한학원,20221209,20221207,개원,        ,99991231,60,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산지금로 139,", 407호 (다산동)",12284,,20231018
J10,경기도교육청,남양주시,학원,3000053398,바른수학학원,20221213,20221213,개원,        ,99991231,60,35,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 다산순환로 430,", 401호 (다산동, 다산진건지구 근생3-2-1)",12285,null,20231203
J10,경기도교육청,남양주시,학원,3000074447,바른정학원,20250607,20250602,개원,        ,        ,0,71,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 남양주시 순화궁로 347,602호 (별내동),12105,,20250615
J10,경기도교육청,남양주시,학원,3000035231,바른학원,20171218,20171218,개원,        ,99991231,330,150,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 순화궁로 349,", 601호, 602호, 603호 (별내동, 삼광프라자)",12105,null,20250302
J10,경기도교육청,남양주시,학원,3000063766,박스잉글리쉬원격학원,20231215,20231215,개원,        ,        ,0,9999,국제화,,,, ,Y,N,경기도 남양주시 다산순환로 20,(다산동) EA동 09-027호,12248,,20240303
J10,경기도교육청,남양주시,학원,3000072394,박정영어과학학원,20241111,20241111,개원,        ,        ,0,60,입시.검정 및 보습,,,, ,Y,N,경기도 남양주시 도농로 32,(다산동)401호,12256,,20241117
J10,경기도교육청,남양주시,학원,3000038906,박준영논리속독학원,20181211,20181211,개원,        ,99991231,168,84,입시.검정 및 보습,보통교과,"보습·논술,",보습·논술, ,Y,N,경기도 남양주시 다산순환로 424,", 401호, 402호 (다산동, 성산타워플레이스2)",12248,,20231018
J10,경기도교육청,남양주시,학원,3000053852,반석국어학원,20230117,20230117,개원,        ,99991231,90,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 경춘로1256번길 9,", 607-2호,707-2호 (평내동, 강남프라자)",12223,,20231018
J10,경기도교육청,남양주시,학원,29836,반올림음악학원,20080214,20080214,개원,        ,99991231,40,20,예능(대),예능(중),"음악,",음악, ,N,N,경기도 남양주시 호평로68번길 24,", 401호 (호평동, CH리베로3)",12150,031-591-4551,20231018
J10,경기도교육청,남양주시,학원,3000030298,반트독서실,20160928,20160928,개원,        ,99991231,150,99,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,경기도 남양주시 평내로 167,", 301호, 302호, 303호 일부 (평내동, 늘봄프라자)",12219,031-572-0579,20231018
J10,경기도교육청,남양주시,학원,3000031958,반트영수학원,20170117,20170117,개원,        ,99991231,40,20,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 평내로 167,", 303호 일부 우측(2019.06.20 좌측에서 우측으로 이동) (평내동, 늘봄프라자)",12219,,20231018
J10,경기도교육청,남양주시,학원,3000020039,발레리나무용학원,20131126,20131126,개원,        ,99991231,100,50,예능(대),예능(중),"무용,",무용, ,Y,N,경기도 남양주시 와부읍 덕소로 180,", (와부읍,덕소두산위브아파트) 상가동 401,414,415호 (와부읍,덕소두산위브아파트)",472962,031-577-8075,20231018
J10,경기도교육청,남양주시,학원,3000044755,발레의정원무용학원,20200806,20200806,개원,        ,99991231,180,30,예능(대),예능(중),"무용,",무용, ,Y,N,경기도 남양주시 다산순환로 118-83,", 403호 (다산동)",12248,,20231018
J10,경기도교육청,남양주시,학원,126047,밝은미래학원,20010530,20010530,개원,        ,99991231,196,226,입시.검정 및 보습,보통교과,입시,입시, ,Y,N,경기도 남양주시 퇴계원면 퇴계원로 83-1,", (퇴계원면) 2,3층 (퇴계원면)",472822,031-527-5248,20241103
J10,경기도교육청,남양주시,학원,24419,배수지음악학원,20061106,20061106,개원,        ,99991231,100,40,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 오남읍 진건오남로 472,", 302호,303호 (오남읍,금호어울림아파트 상가동)",472883,031-575-0078,20250112
J10,경기도교육청,남양주시,학원,3000049282,버클리뮤직음악학원,20211224,20211224,개원,        ,99991231,125,25,예능(대),예능(중),음악,음악, ,Y,N,경기도 남양주시 다산중앙로 117,", 809호, 810호 (다산동, 다산진건지구 업무1-2)",12248,null,20241117
J10,경기도교육청,남양주시,학원,3000049148,베리타스삼성영어학원,20211209,20211209,개원,        ,99991231,108,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 별내면 청학로중앙길 5,", 3층 일부 (별내면, 성현빌딩A)",12084,,20231018
J10,경기도교육청,남양주시,학원,27207,베스트공잘학원,20070619,20070619,개원,        ,99991231,120,48,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 남양주시 경춘로1256번길 6,", 504호 (평내동, 다모아프라자)",12223,031-595-3334,20240929
J10,경기도교육청,남양주시,학원,125969,베스트아이캔학원,20001222,20001222,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,보습,보습, ,N,N,경기도 남양주시 금곡로 65-11,예성빌딩 3층전체 (금곡동),472804,031-592-0393,20240303
J10,경기도교육청,남양주시,학원,3000073244,벨라루시애견미용학원,20250123,20250123,개원,        ,        ,0,68,직업기술,일반서비스,애견미용,애견미용, ,Y, ,경기도 남양주시 순화궁로 339,"701호 일부, 702호 (별내동)",12105,,20250518
J10,경기도교육청,남양주시,학원,3000047123,벨트영어수학학원,20210531,20210531,개원,        ,99991231,230,70,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 다산중앙로 117,", 711호,712호 (다산동, 다산진건지구 업무1-2)",12248,031-550-0845,20231018
J10,경기도교육청,남양주시,학원,3000022990,벨트잉글리쉬어학원,20151210,20141014,개원,        ,99991231,75,90,국제화,외국어,"실용외국어(유아/초·중·고),",실용외국어(유아/초·중·고), ,Y,N,경기도 남양주시 평내로 145,", 2동 202~203호 (평내동)",12218,031-595-0578,20241215
J10,경기도교육청,남양주시,학원,3000035726,벨트잉글리시영어학원,20180130,20180130,개원,        ,99991231,270,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 남양주시 와부읍 수레로 88,", 401호 (와부읍)",12207,,20231018
J10,경기도교육청,남양주시,학원,3000028778,별가람미술학원,20160425,20160425,개원,        ,99991231,30,30,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 남양주시 별내3로 340,", 307호 (별내동,천보프라자)",12097,,20231018
J10,경기도교육청,남양주시,학원,3000049258,별가람실용음악학원,20211210,20211222,개원,        ,99991231,360,30,기타(대),기타(중),"실용음악,",실용음악, ,Y,N,경기도 남양주시 별내3로 322,", 405호 (별내동)",12097,,20231018
J10,경기도교육청,남양주시,학원,3000064062,별가람점와와학습코칭학원,20240105,20240105,개원,        ,        ,0,67,입시.검정 및 보습,,,, ,Y,N,경기도 남양주시 덕송1로55번길 20,(별내동) 503호,12097,,20240128
J10,경기도교육청,남양주시,학원,3000042073,별내SDA삼육어학원,20191017,20191017,개원,        ,99991231,215,215,종합(대),,"미술,보습,실용외국어(유아/초·중·고)",, ,Y,N,경기도 남양주시 불암로 25-32,", 1층 일부, 2층 (별내동)",12100,031-571-3605,20250831
J10,경기도교육청,남양주시,학원,3000029228,별내그림아트스튜디오미술학원,20160613,20160613,개원,        ,99991231,39,30,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 남양주시 별내3로 334,", 다우프라자 203호 (별내동)",12097,,20231018
J10,경기도교육청,남양주시,학원,3000039706,별내더오름수학학원,20190227,20190227,개원,        ,99991231,540,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 남양주시 별내3로 340,", 401호 (별내동)",12097,null,20250323
