kaptCode,kaptName,doroJuso,kaptAddr,경도,위도,비고
A13087401,휘경서울가든,서울특별시 동대문구 겸재로 24,서울특별시 동대문구 휘경동 49-5 휘경서울가든,127.071868541,37.584336781,도로명(1)
A13087405,휘경베스트빌현대,서울특별시 동대문구 장안벚꽃로5길 19,서울특별시 동대문구 휘경동 52 휘경베스트빌현대,127.07428872,37.58137344,도로명(1)
A13087407,휘경주공2단지,서울특별시 동대문구 한천로 248,서울특별시 동대문구 휘경동 57 휘경주공2단지,127.069551021,37.584011771,도로명(1)
A10020344,이문아이파크자이,서울특별시 동대문구 이문로 120,서울특별시 동대문구 이문동 149-8 이문아이파크자이,127.063545401,37.596702607,도로명(1)
A10020919,래미안라그란데,서울특별시 동대문구 이문로35길 12,서울특별시 동대문구 이문동 257-42 래미안라그란데,127.058487375,37.600507502,도로명(1)
A10024594,이문2차푸르지오아파트,서울특별시 동대문구 한천로58길 181,서울특별시 동대문구 이문동 427 이문2차푸르지오아파트,127.07060092,37.60426037,도로명(1)
A10026322,이문KCC웰츠타워,서울특별시 동대문구 이문로 136,서울특별시 동대문구 이문동 292-10 이문KCC웰츠타워,127.061885673,37.598491596,도로명(1)
A13008001,신이문금호어울림,서울특별시 동대문구 신이문로 9,서울특별시 동대문구 이문동 428 신이문금호어울림,127.062835094,37.603519776,도로명(1)
A13076801,이문삼성래미안아파트,서울특별시 동대문구 천장산로11길 22,서울특별시 동대문구 이문동 425 이문삼성래미안아파트,127.056630465,37.600690581,도로명(1)
A13079401,대림아파트201동,서울특별시 동대문구 이문로54길 16,서울특별시 동대문구 이문동 225-1 대림아파트201동,127.062991169,37.604778897,도로명(1)
A13079402,이문현대임대,서울특별시 동대문구 한천로58길 135,서울특별시 동대문구 이문동 54-1 이문현대임대,127.070689966,37.6022993,도로명(1)
A13079403,이문쌍용임대,서울특별시 동대문구 한천로58길 75-45,서울특별시 동대문구 이문동 64-1 이문쌍용임대,127.067782595,37.601817714,도로명(1)
A13082501,이문삼익아파트,서울특별시 동대문구 한천로55길 9,서울특별시 동대문구 이문동 73 이문삼익아파트,127.067380059,37.595370139,도로명(1)
A13082502,이문중앙하이츠빌,서울특별시 동대문구 외대역동로 101,서울특별시 동대문구 이문동 84 이문중앙하이츠빌,127.065126082,37.596528331,도로명(1)
A13082702,이문1차푸르지오,서울특별시 동대문구 한천로58길 139,서울특별시 동대문구 이문동 45 이문1차푸르지오,127.069359455,37.601770766,도로명(1)
A13082703,이문현대,서울특별시 동대문구 한천로58길 107,서울특별시 동대문구 이문동 54 이문현대,127.070117266,37.600528723,도로명(1)
A13082704,이문쌍용,서울특별시 동대문구 한천로58길 47,서울특별시 동대문구 이문동 64 이문쌍용,127.067739541,37.601154109,도로명(1)
A13082805,이문e-편한세상,서울특별시 동대문구 한천로63길 10,서울특별시 동대문구 이문동 225 이문e-편한세상,127.063499636,37.60426966,도로명(1)
A13083102,래미안이문2차,서울특별시 동대문구 이문로12길 3-10,서울특별시 동대문구 이문동 311 래미안이문2차,127.059152962,37.593827494,도로명(1)
A10021752,면목신우아파트,서울특별시 중랑구 동일로 569-55,서울특별시 중랑구 면목동 1518- 면목신우아파트,127.079319024,37.580448058,도로명(1)
A10021891,현대휴온아파트,서울특별시 중랑구 동일로109가길 5,서울특별시 중랑구 면목동 1535- 현대휴온아파트,127.078768327,37.592228831,도로명(1)
A10023384,용마산모아엘가파크포레,서울특별시 중랑구 용마산로84길 9-16,서울특별시 중랑구 면목동 1549 용마산모아엘가파크포레,127.095747663,37.585542266,도로명(1)
A10023606,면목1차두산아파트,,서울특별시 중랑구 면목동 1500 면목1차두산아파트,127.08401349146635,37.58173679303903,지번(2)
A10023835,중랑지웰에스테이트,서울특별시 중랑구 면목로69길 16,서울특별시 중랑구 면목동 538 중랑지웰에스테이트,127.086344872,37.587253281,도로명(1)
A10024366,면목풍림아파트,서울특별시 중랑구 망우로26길 43,서울특별시 중랑구 면목동 1514 면목풍림아파트,127.072200248,37.590947766,도로명(1)
A10024443,쌍용더플래티넘용마산,서울특별시 중랑구 용마산로 209,서울특별시 중랑구 면목동 1548 쌍용더플래티넘용마산,127.085716499,37.572118165,도로명(1)
A10024703,면목 라온 프라이빗 아파트,서울특별시 중랑구 동일로91길 23,서울특별시 중랑구 면목동 1544 면목 라온 프라이빗 아파트,127.078539802,37.581961156,도로명(1)
A10024741,사가정 센트럴 아이파크 아파트,서울특별시 중랑구 동일로92길 40,서울특별시 중랑구 면목동 1545 사가정 센트럴 아이파크 아파트,127.080451071,37.581883895,도로명(1)
A10025159,한양수자인사가정파크아파트,서울특별시 중랑구 사가정로72길 26,서울특별시 중랑구 면목동 520-19 한양수자인사가정파크아파트,127.094754515,37.579437103,도로명(1)
A10028033,용마산하늘채아파트,서울특별시 중랑구 용마산로 210,서울특별시 중랑구 면목동 1537 용마산하늘채아파트,127.087083575,37.571963655,도로명(1)
A13120001,면목마젤란21,서울특별시 중랑구 겸재로30길 42,서울특별시 중랑구 면목동 1531 면목마젤란21,127.083721352,37.584857294,도로명(1)
A13120003,면목두산6차,서울특별시 중랑구 답십리로77길 139,서울특별시 중랑구 면목동 1501 면목두산6차,127.080680904,37.577594197,도로명(1)
A13120403,면목경남아너스빌,서울특별시 중랑구 답십리로75길 73,서울특별시 중랑구 면목동 1529 면목경남아너스빌,127.080311993,37.574549766,도로명(1)
A13120701,용마산금호어울림,서울특별시 중랑구 용마산로 290,서울특별시 중랑구 면목동 1525 용마산금호어울림,127.091353706,37.577743721,도로명(1)
A13120704,면목금호어울림,서울특별시 중랑구 용마산로 271,서울특별시 중랑구 면목동 1528 면목금호어울림,127.089649323,37.577367754,도로명(1)
A13175101,일신강변,서울특별시 중랑구 중랑천로 14,서울특별시 중랑구 면목동 1520 일신강변,127.07460331,37.586821272,도로명(1)
A13175102,솔루테,서울특별시 중랑구 봉우재로6길 19,서울특별시 중랑구 면목동 1523 솔루테,127.076938395,37.589234753,도로명(1)
A13175103,면목한신,서울특별시 중랑구 중랑천로 20,서울특별시 중랑구 면목동 193-1 면목한신,127.074318632,37.587051558,도로명(1)
A13177701,면목,서울특별시 중랑구 용마산로 228,서울특별시 중랑구 면목동 1382 면목,127.087289702,37.573335141,도로명(1)
A13177702,면목두원,서울특별시 중랑구 동일로 483,서울특별시 중랑구 면목동 1521 면목두원,127.079761495,37.573546324,도로명(1)
A13181201,면목신성미소지움,서울특별시 중랑구 용마산로86길 9-27,서울특별시 중랑구 면목동 1527 면목신성미소지움,127.096285249,37.587366493,도로명(1)
A13181203,용마금호타운,서울특별시 중랑구 용마산로 348,서울특별시 중랑구 면목동 494 용마금호타운,127.094371396,37.583528069,도로명(1)
A13183202,용마한신2차아파트,서울특별시 중랑구 사가정로71길 11,서울특별시 중랑구 면목동 1073 용마한신2차아파트,127.094502977,37.581000822,도로명(1)
A13183204,용마한신,서울특별시 중랑구 사가정로71길 19,서울특별시 중랑구 면목동 1077-1 용마한신,127.096038121,37.581597493,도로명(1)
A13183303,용마동아아파트,서울특별시 중랑구 용마산로62길 43,서울특별시 중랑구 면목동 1499 용마동아아파트,127.09459827,37.578744713,도로명(1)
A13183405,면목대원칸타빌,서울특별시 중랑구 용마산로 285,서울특별시 중랑구 면목동 581 면목대원칸타빌,127.089908566,37.577599202,도로명(1)
A13183502,면목삼익,서울특별시 중랑구 동일로 501,서울특별시 중랑구 면목동 1516 면목삼익,127.07955757,37.574882588,도로명(1)
A13183504,면목늘푸른동아아파트,서울특별시 중랑구 동일로 476,서울특별시 중랑구 면목동 715 면목늘푸른동아아파트,127.080918105,37.572317439,도로명(1)
A13183701,아남리치카운티,서울특별시 중랑구 겸재로29길 27,서울특별시 중랑구 면목동 1505 아남리치카운티,127.084536616,37.588208734,도로명(1)
A13184107,"면목두산4,5단지",서울특별시 중랑구 사가정로42길 90,"서울특별시 중랑구 면목동 1522 면목두산4,5단지",127.08132979,37.577960973,도로명(1)
A13184208,면목현대,서울특별시 중랑구 용마산로 252,서울특별시 중랑구 면목동 1502 면목현대,127.089222161,37.575176569,도로명(1)
A13184301,면목신성은하수,서울특별시 중랑구 중랑천로 43,서울특별시 중랑구 면목동 1519 면목신성은하수,127.072713651,37.58897487,도로명(1)
A13184401,면목삼호,서울특별시 중랑구 용마산로 259,서울특별시 중랑구 면목동 1513 면목삼호,127.088246829,37.57640998,도로명(1)
A13184502,면목성원,서울특별시 중랑구 용마산로 278,서울특별시 중랑구 면목동 1515 면목성원,127.090796186,37.577670899,도로명(1)
A13188406,면목두산2.3차,서울특별시 중랑구 면목로37길 58,서울특별시 중랑구 면목동 1510 면목두산2.3차,127.083608791,37.5805443,도로명(1)
A10020423,와이센트럴시티상봉,서울특별시 중랑구 망우로 313,서울특별시 중랑구 상봉동 504- 와이센트럴시티상봉,127.087058434,37.597091674,도로명(1)
A10020428,세이지움상봉,서울특별시 중랑구 봉우재로 101,서울특별시 중랑구 상봉동 503- 세이지움상봉,127.084264999,37.592665279,도로명(1)
A10020694,상봉베스트원아파트,서울특별시 중랑구 망우로 304,서울특별시 중랑구 상봉동 101-19 상봉베스트원아파트,127.08636511,37.596123075,도로명(1)
A10020884,상봉타워,서울특별시 중랑구 면목로 490,서울특별시 중랑구 상봉동 102-57 상봉타워,127.086091701,37.595653165,도로명(1)
A10022528,상봉 동양엔파트,서울특별시 중랑구 망우로 266,서울특별시 중랑구 상봉동 118-8 상봉 동양엔파트,127.082159079,37.595155374,도로명(1)
A10022775,봄작시티 24,서울특별시 중랑구 망우로50길 24,서울특별시 중랑구 상봉동 90-3 봄작시티 24,127.088874402,37.595988884,도로명(1)
A10027670,상봉듀오트리스,서울특별시 중랑구 상봉로 131,서울특별시 중랑구 상봉동 79 상봉듀오트리스,127.092199211,37.597332098,도로명(1)
A13122001,상봉건영캐스빌,서울특별시 중랑구 상봉중앙로8길 76,서울특별시 중랑구 상봉동 499 상봉건영캐스빌,127.091276712,37.603094613,도로명(1)
A13122002,상봉프레미어스엠코,서울특별시 중랑구 망우로 353,서울특별시 중랑구 상봉동 500 상봉프레미어스엠코,127.090090871,37.597951233,도로명(1)
A13122104,상봉태영데시앙,서울특별시 중랑구 상봉중앙로8길 104,서울특별시 중랑구 상봉동 497 상봉태영데시앙,127.093651014,37.602533865,도로명(1)
A13170401,한일써너스빌아파트,서울특별시 중랑구 망우로 346,서울특별시 중랑구 상봉동 81-5 한일써너스빌아파트,127.090855377,37.59733244,도로명(1)
A13185602,상봉우정,서울특별시 중랑구 상봉중앙로1다길 21,서울특별시 중랑구 상봉동 496 상봉우정,127.089389824,37.599815265,도로명(1)
A13185603,신내건영1차,서울특별시 중랑구 봉화산로48길 62,서울특별시 중랑구 상봉동 1 신내건영1차,127.093689395,37.603235942,도로명(1)
A13185607,신내건영2차아파트,서울특별시 중랑구 신내로7길 20,서울특별시 중랑구 상봉동 63 신내건영2차아파트,127.095372417,37.601278087,도로명(1)
A13186305,신내엘지쌍용,서울특별시 중랑구 봉화산로 146,서울특별시 중랑구 상봉동 484 신내엘지쌍용,127.090467759,37.603783418,도로명(1)
A13186306,신내12단지,서울특별시 중랑구 봉화산로 153,서울특별시 중랑구 상봉동 481 신내12단지,127.090559766,37.605116578,도로명(1)
A13186401,동부아파트,서울특별시 중랑구 신내로7가길 31,서울특별시 중랑구 상봉동 495 동부아파트,127.094668921,37.602267744,도로명(1)
A10020555, 리버센 SK VIEW 롯데캐슬 아파트,서울특별시 중랑구 중랑천로 200,서울특별시 중랑구 중화동 331-1  리버센 SK VIEW 롯데캐슬 아파트,127.076196171,37.602824277,도로명(1)
